BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls,bat_clust,bowl_clust
J Yadav,R Ashwin,2,3,0,0,0,0,0,0,0,5,10,9
J Yadav,SR Watson,2,2,0,0,0,0,0,0,0,4,10,3
JA Morkel,A Kumble,2,5,1,0,0,0,1,0,0,9,2,10
JA Morkel,A Mishra,1,1,0,0,0,0,0,0,0,2,2,9
JA Morkel,A Mithun,1,2,0,0,0,0,0,0,1,3,2,3
JA Morkel,A Nehra,3,10,0,0,2,0,0,0,1,15,2,6
JA Morkel,A Singh,0,1,1,0,0,0,0,0,0,2,2,3
JA Morkel,A Symonds,1,5,0,0,0,0,1,0,0,7,2,7
JA Morkel,AA Jhunjhunwala,7,3,4,0,0,0,1,0,1,15,2,3
JA Morkel,AB Agarkar,2,4,0,0,1,0,2,0,0,9,2,2
JA Morkel,AB Dinda,1,1,0,0,0,0,0,0,1,2,2,9
JA Morkel,AM Salvi,1,2,0,0,0,0,0,0,0,3,2,1
JA Morkel,Azhar Mahmood,3,2,0,0,1,0,1,0,2,7,2,5
JA Morkel,B Kumar,1,2,1,0,0,0,0,0,0,4,2,8
JA Morkel,B Lee,2,4,1,0,0,0,0,0,0,7,2,6
JA Morkel,BAW Mendis,0,2,0,0,0,0,0,0,0,2,2,4
JA Morkel,CH Gayle,4,2,0,0,0,0,0,0,1,6,2,5
JA Morkel,D Salunkhe,0,2,0,0,0,0,0,0,0,2,2,3
JA Morkel,DJ Bravo,3,9,2,0,3,0,1,0,0,18,2,3
JA Morkel,DJ Hussey,0,2,0,0,0,0,0,0,0,2,2,1
JA Morkel,DL Vettori,2,4,1,0,1,0,1,0,0,9,2,2
JA Morkel,DP Nannes,1,1,0,0,0,0,0,0,1,2,2,1
JA Morkel,DP Vijaykumar,0,1,0,0,0,0,0,0,0,1,2,8
JA Morkel,DS Kulkarni,2,3,0,1,1,0,0,0,1,7,2,8
JA Morkel,DW Steyn,6,5,1,0,1,0,0,0,2,13,2,4
JA Morkel,FH Edwards,1,0,0,0,0,0,0,0,0,1,2,10
JA Morkel,GD McGrath,1,0,0,0,1,0,0,0,1,2,2,1
JA Morkel,GJ Maxwell,2,5,2,0,0,0,3,0,0,12,2,8
JA Morkel,Harbhajan Singh,3,0,3,0,0,0,2,0,1,8,2,1
JA Morkel,Harmeet Singh,0,1,0,0,0,0,0,0,0,1,2,7
JA Morkel,I Sharma,1,2,0,0,0,0,3,0,0,6,2,7
JA Morkel,IC Pandey,5,4,2,0,2,0,0,0,0,13,2,7
JA Morkel,IK Pathan,0,6,1,0,1,0,0,0,0,8,2,2
JA Morkel,Iqbal Abdulla,4,3,0,0,0,0,0,0,0,7,2,1
JA Morkel,J Theron,1,4,0,0,0,0,0,0,0,5,2,6
JA Morkel,JD Unadkat,1,2,0,0,2,0,0,0,0,5,2,4
JA Morkel,JE Taylor,2,1,0,0,0,0,0,0,1,3,2,6
JA Morkel,JH Kallis,6,7,1,0,2,0,1,0,1,17,2,4
JA Morkel,JJ van der Wath,1,1,0,0,0,0,0,0,1,2,2,1
JA Morkel,JP Faulkner,0,1,0,0,0,0,0,0,0,1,2,10
JA Morkel,JR Hopes,0,1,0,0,0,0,0,0,0,1,2,8
JA Morkel,KA Pollard,5,7,1,0,0,0,0,0,1,13,2,8
JA Morkel,KW Richardson,2,1,1,0,0,0,0,0,0,4,2,6
JA Morkel,L Balaji,5,8,1,0,0,0,0,0,1,14,2,9
JA Morkel,M Morkel,0,3,0,0,0,0,0,0,0,3,2,2
JA Morkel,MG Johnson,1,1,0,0,0,0,0,0,0,2,2,7
JA Morkel,MM Patel,2,10,2,0,1,0,1,1,0,17,2,7
JA Morkel,MM Sharma,2,5,0,0,2,0,0,0,0,9,2,9
JA Morkel,MR Marsh,1,2,0,0,0,0,1,0,0,4,2,7
JA Morkel,MS Gony,0,2,0,0,0,0,0,0,0,2,2,10
JA Morkel,Mohammad Asif,0,1,0,0,1,0,0,0,0,2,2,9
JA Morkel,NLTC Perera,0,2,0,0,0,0,0,0,0,2,2,8
JA Morkel,P Awana,3,6,0,0,2,0,0,0,1,11,2,8
JA Morkel,P Kumar,6,12,0,0,2,0,0,0,1,20,2,9
JA Morkel,P Negi,1,1,0,0,0,0,1,0,1,3,2,6
JA Morkel,PJ Sangwan,5,5,0,0,1,0,2,0,1,13,2,6
JA Morkel,PP Chawla,3,6,1,0,0,0,0,0,0,10,2,10
JA Morkel,PP Ojha,5,10,2,0,0,0,1,0,2,18,2,1
JA Morkel,PV Tambe,2,0,0,0,0,0,0,0,1,2,2,3
JA Morkel,Pankaj Singh,2,5,0,0,2,0,1,0,0,10,2,2
JA Morkel,R Ashwin,9,8,1,0,1,0,0,0,0,19,2,9
JA Morkel,R Bhatia,1,2,0,0,0,0,0,0,1,3,2,7
JA Morkel,R Dhawan,1,3,0,0,0,0,0,0,0,4,2,3
JA Morkel,R Sathish,1,4,0,0,0,0,1,0,0,6,2,4
JA Morkel,R Sharma,3,0,0,0,0,0,0,0,0,3,2,5
JA Morkel,R Vinay Kumar,3,6,2,0,2,0,1,0,2,14,2,3
JA Morkel,RA Jadeja,3,1,0,0,1,0,1,0,0,6,2,4
JA Morkel,RE van der Merwe,0,7,0,0,0,0,0,0,0,7,2,9
JA Morkel,RG Sharma,2,4,1,0,0,0,1,0,0,8,2,7
JA Morkel,RJ Harris,1,1,0,0,0,0,0,0,0,2,2,5
JA Morkel,RP Singh,3,12,1,1,2,0,1,0,1,20,2,10
JA Morkel,RR Powar,1,0,0,0,0,0,0,0,0,1,2,10
JA Morkel,S Aravind,0,1,1,0,0,0,2,0,0,4,2,4
JA Morkel,S Narwal,0,1,0,0,0,0,1,0,0,2,2,6
JA Morkel,SB Bangar,2,1,1,0,1,0,0,0,0,5,2,1
JA Morkel,SB Styris,5,2,0,0,0,0,1,0,0,8,2,8
JA Morkel,SK Trivedi,3,2,0,0,0,0,0,0,0,5,2,5
JA Morkel,SK Warne,9,11,4,1,6,0,8,0,0,39,2,2
JA Morkel,SL Malinga,0,0,1,0,0,0,0,0,0,1,2,4
JA Morkel,SP Narine,0,2,4,0,0,0,2,0,0,8,2,8
JA Morkel,SR Watson,10,6,3,0,1,0,1,0,1,21,2,3
JA Morkel,SW Tait,3,5,1,0,2,0,0,0,1,11,2,8
JA Morkel,Shahid Afridi,0,3,0,0,0,0,0,0,0,3,2,2
JA Morkel,Shivam Sharma,3,0,1,0,0,0,0,0,1,4,2,4
JA Morkel,Shoaib Ahmed,0,1,0,0,1,0,0,0,0,2,2,3
JA Morkel,Sohail Tanvir,3,3,1,0,1,0,0,0,2,8,2,10
JA Morkel,TL Suman,0,2,0,0,0,0,0,0,0,2,2,6
JA Morkel,TM Dilshan,1,0,0,0,0,0,0,0,1,1,2,3
JA Morkel,TP Sudhindra,0,1,1,0,0,0,0,0,0,2,2,7
JA Morkel,UT Yadav,3,5,0,0,1,0,0,0,2,9,2,8
JA Morkel,V Kohli,0,0,1,0,2,0,3,0,0,6,2,8
JA Morkel,V Pratap Singh,0,2,1,0,1,0,0,0,0,4,2,4
JA Morkel,V Sehwag,4,3,0,0,1,0,3,0,1,11,2,2
JA Morkel,VRV Singh,0,2,3,0,2,0,0,0,0,7,2,9
JA Morkel,VY Mahesh,4,2,0,0,1,0,0,0,0,7,2,6
JA Morkel,WPUJC Vaas,0,2,1,0,0,0,0,0,0,3,2,6
JA Morkel,Y Venugopal Rao,1,1,0,0,0,0,1,0,1,3,2,9
JA Morkel,YK Pathan,12,11,1,0,4,0,3,0,1,31,2,10
JA Morkel,Z Khan,4,6,1,0,2,0,0,0,0,13,2,7
JC Buttler,A Mishra,2,0,0,0,0,0,0,0,1,2,5,9
JC Buttler,A Nehra,1,0,1,0,0,0,0,0,1,2,5,6
JC Buttler,AB Dinda,0,1,0,0,1,0,0,0,0,2,5,9
JC Buttler,AD Russell,2,4,0,0,2,0,2,0,1,10,5,4
JC Buttler,AR Patel,1,3,0,0,1,0,0,0,0,5,5,10
JC Buttler,BB Sran,2,1,0,0,0,0,0,0,1,3,5,7
JC Buttler,Bipul Sharma,1,3,1,0,0,0,0,0,0,5,5,5
JC Buttler,CH Morris,3,4,0,0,2,0,1,0,0,10,5,5
JC Buttler,CJ Jordan,0,2,0,0,0,0,2,0,0,4,5,7
JC Buttler,DJ Bravo,3,2,1,0,0,0,0,0,1,6,5,3
JC Buttler,DR Smith,3,6,1,0,1,0,0,0,0,11,5,4
JC Buttler,DS Kulkarni,6,1,0,0,1,0,0,0,0,8,5,8
JC Buttler,GB Hogg,1,2,1,0,1,0,1,0,0,6,5,5
JC Buttler,I Sharma,1,0,0,0,0,0,0,0,0,1,5,7
JC Buttler,Imran Tahir,0,1,1,0,0,0,0,0,0,2,5,1
JC Buttler,Iqbal Abdulla,2,3,0,0,1,0,2,0,1,8,5,1
JC Buttler,JP Faulkner,2,1,0,0,1,0,0,0,0,4,5,10
JC Buttler,JW Hastings,4,3,1,0,0,0,0,0,0,8,5,5
JC Buttler,KC Cariappa,2,2,0,0,0,0,0,0,0,4,5,2
JC Buttler,Kuldeep Yadav,1,1,0,0,1,0,0,0,0,3,5,9
JC Buttler,M Ashwin,1,4,1,0,0,0,1,0,0,7,5,1
JC Buttler,MC Henriques,1,1,0,0,1,0,0,0,0,3,5,4
JC Buttler,MM Sharma,2,0,0,0,2,0,0,0,1,4,5,9
JC Buttler,MP Stoinis,1,1,0,0,0,0,0,0,1,2,5,6
JC Buttler,MR Marsh,1,0,0,0,0,0,0,0,1,1,5,7
JC Buttler,NLTC Perera,0,1,0,0,1,0,0,0,0,2,5,8
JC Buttler,P Kumar,8,2,0,0,2,0,0,0,0,12,5,9
JC Buttler,P Sahu,0,2,0,0,0,0,1,0,0,3,5,1
JC Buttler,R Ashwin,0,1,0,0,0,0,0,0,0,1,5,9
JC Buttler,R Bhatia,0,3,0,0,0,0,0,0,0,3,5,7
JC Buttler,RA Jadeja,0,1,1,0,1,0,0,0,0,3,5,4
JC Buttler,SB Jakati,3,7,1,0,0,0,0,0,1,11,5,1
JC Buttler,SM Boland,0,1,1,0,0,0,0,0,0,2,5,3
JC Buttler,SP Narine,5,0,0,0,1,0,0,0,1,6,5,8
JC Buttler,SR Watson,0,2,0,0,1,0,0,0,0,3,5,3
JC Buttler,STR Binny,0,2,0,0,0,0,0,0,0,2,5,10
JC Buttler,Sandeep Sharma,2,2,1,0,1,0,0,0,0,6,5,5
JC Buttler,Shakib Al Hasan,1,2,1,0,0,0,0,0,0,4,5,10
JC Buttler,VR Aaron,1,4,2,0,1,0,1,0,0,9,5,7
JC Buttler,Z Khan,1,0,0,0,0,0,0,0,0,1,5,7
JD Ryder,A Chandila,1,1,0,0,0,0,0,0,1,2,5,6
JD Ryder,A Mishra,0,0,0,0,1,0,0,0,0,1,5,9
JD Ryder,A Mithun,1,5,0,0,1,0,1,0,0,8,5,3
JD Ryder,AB Agarkar,2,0,0,0,0,0,0,0,1,2,5,2
JD Ryder,AB Dinda,2,2,0,0,0,0,0,0,0,4,5,9
JD Ryder,AD Mascarenhas,2,2,0,0,0,0,0,0,1,4,5,2
JD Ryder,AD Mathews,0,1,1,0,1,0,0,0,0,3,5,7
JD Ryder,AG Murtaza,5,2,1,0,1,0,0,0,0,9,5,1
JD Ryder,AL Menaria,0,1,0,0,1,0,0,0,0,2,5,8
JD Ryder,AM Nayar,0,1,0,0,0,0,0,0,0,1,5,10
JD Ryder,AN Ahmed,3,0,0,0,0,0,0,0,1,3,5,9
JD Ryder,Ankit Sharma,2,1,0,0,1,0,0,0,1,4,5,6
JD Ryder,B Lee,3,1,0,0,0,0,0,0,0,4,5,6
JD Ryder,BA Bhatt,2,1,0,0,0,0,0,0,1,3,5,9
JD Ryder,BAW Mendis,1,3,0,0,0,0,0,0,0,4,5,4
JD Ryder,CH Gayle,0,3,1,0,0,0,0,0,0,4,5,5
JD Ryder,DE Bollinger,5,3,1,0,3,0,0,0,1,12,5,2
JD Ryder,DJ Bravo,3,3,1,0,1,0,1,0,0,9,5,3
JD Ryder,DJ Hussey,0,1,0,0,1,0,0,0,0,2,5,1
JD Ryder,DL Vettori,1,5,0,0,1,0,0,0,0,7,5,2
JD Ryder,DT Christian,2,0,0,0,0,0,0,0,0,2,5,1
JD Ryder,DW Steyn,9,2,0,1,3,0,1,0,1,16,5,4
JD Ryder,FH Edwards,1,0,0,0,0,0,0,0,1,1,5,10
JD Ryder,HV Patel,4,3,0,0,1,0,1,0,1,9,5,8
JD Ryder,Harbhajan Singh,3,3,0,0,0,0,0,0,2,6,5,1
JD Ryder,I Sharma,3,2,0,0,3,0,0,0,0,8,5,7
JD Ryder,IK Pathan,11,7,2,1,3,0,1,0,2,25,5,2
JD Ryder,Iqbal Abdulla,1,3,0,1,0,0,1,0,0,6,5,1
JD Ryder,J Botha,5,1,2,0,2,0,0,0,1,10,5,10
JD Ryder,J Syed Mohammad,1,1,0,0,0,0,0,0,1,2,5,10
JD Ryder,JA Morkel,1,4,0,0,1,0,0,0,0,6,5,5
JD Ryder,JP Duminy,4,4,1,0,0,0,2,0,0,11,5,1
JD Ryder,JR Hopes,0,1,0,0,0,0,0,0,0,1,5,8
JD Ryder,KMDN Kulasekara,10,7,4,0,7,0,0,0,2,28,5,1
JD Ryder,KP Pietersen,1,4,0,0,1,0,0,0,0,6,5,9
JD Ryder,L Balaji,2,5,0,0,0,0,0,0,0,7,5,9
JD Ryder,M Kartik,2,3,0,0,0,0,0,0,0,5,5,5
JD Ryder,M Morkel,2,5,1,0,2,1,1,0,1,12,5,2
JD Ryder,M Muralitharan,0,1,0,0,1,0,0,0,0,2,5,5
JD Ryder,MM Patel,5,2,0,0,1,0,0,0,0,8,5,7
JD Ryder,NJ Rimmington,1,1,2,0,1,0,0,0,0,5,5,7
JD Ryder,P Awana,3,2,0,0,0,0,0,0,0,5,5,8
JD Ryder,P Kumar,13,8,1,1,4,0,0,0,1,27,5,9
JD Ryder,PP Ojha,1,2,0,0,0,0,0,0,1,3,5,1
JD Ryder,R Ashwin,7,11,1,0,0,0,1,0,2,20,5,9
JD Ryder,R McLaren,4,1,0,0,4,0,0,0,1,9,5,9
JD Ryder,R Vinay Kumar,1,2,1,0,0,0,0,0,1,4,5,3
JD Ryder,RP Singh,3,0,1,0,2,0,0,0,0,6,5,10
JD Ryder,RR Bose,5,0,2,0,5,0,0,0,0,12,5,5
JD Ryder,S Aravind,4,2,1,0,2,0,0,0,0,9,5,4
JD Ryder,S Nadeem,4,8,2,0,1,0,2,0,1,17,5,10
JD Ryder,SJ Srivastava,2,1,0,0,1,0,0,0,0,4,5,5
JD Ryder,SK Raina,3,8,0,0,0,0,0,0,0,11,5,8
JD Ryder,SL Malinga,2,0,1,0,1,0,0,0,0,4,5,4
JD Ryder,SP Narine,2,0,1,0,0,0,0,0,0,3,5,8
JD Ryder,Shakib Al Hasan,4,2,0,0,0,0,1,0,0,7,5,10
